k_therm (W/(m*K)),alpha_cte (1/K),E_mod (Pa),Cp_ (J/(kg*K)),rho_ (kg/m^3),Time (s),Temperature (K),von Mises stress (N/m^2)
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,1,376.7743103,3.64E+08
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,1.5,449.6673675,6.72E+08
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,2,537.0302434,1.04E+09
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,2.5,636.352402,1.46E+09
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,3,746.1154577,1.93E+09
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,3.5,865.4056037,2.44E+09
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,4,993.0253386,2.98E+09
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,4.5,1128.287526,3.57E+09
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,5,1262.314304,4.15E+09
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,5.5,1382.070661,4.68E+09
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,6,1482.861591,5.14E+09
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,6.5,1571.47072,5.54E+09
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,7,1650.750717,5.91E+09
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,7.5,1722.510133,6.24E+09
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,8,1788.084839,6.55E+09
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,8.5,1848.55572,6.84E+09
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,9,1904.744727,7.10E+09
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,9.5,1957.411592,7.35E+09
21.72461052,9.43E-06,4.87E+11,612.7580879,7013.837405,10,2007.105952,7.59E+09
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,0,293.1500004,0.797157689
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,0.5,337.7106759,1.15E+08
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,1,421.4564508,3.27E+08
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,1.5,531.5735811,5.98E+08
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,2,663.9589845,9.18E+08
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,2.5,815.5653105,1.28E+09
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,3,984.504261,1.68E+09
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,3.5,1169.528636,2.11E+09
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,4,1369.622665,2.58E+09
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,4.5,1583.813903,3.09E+09
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,5,1804.721802,3.61E+09
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,5.5,1995.571205,4.05E+09
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,6,2164.746683,4.44E+09
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,6.5,2318.245989,4.80E+09
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,7,2459.963974,5.14E+09
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,7.5,2592.101159,5.46E+09
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,8,2716.134236,5.76E+09
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,8.5,2833.135484,6.04E+09
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,9,2944.258258,6.31E+09
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,9.5,3049.870465,6.58E+09
7.945067471,6.01E-06,4.26E+11,604.9161703,7763.847039,10,3150.625044,6.83E+09
